LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
LID-20926,51,940000,320000,633,102,2,15.3,60,0.38,Bachelor's,Salaried,Single,No,No,Home,No,0
LID-20927,38,458000,200000,688,64,4,12.0,36,0.21,PhD,Salaried,Married,No,No,Education,No,0
LID-20928,42,211000,95000,703,92,4,11.0,24,0.3,Master's,Salaried,Single,No,No,Education,No,0
LID-20929,53,128000,60000,663,113,5,13.7,48,0.55,Master's,Salaried,Single,No,No,Home,Yes,0
LID-20930,53,120000,25000,619,45,5,12.7,36,0.25,Bachelor's,Salaried,Married,No,No,Education,Yes,0
LID-20931,36,612000,120000,689,119,5,12.6,12,0.34,Bachelor's,Salaried,Married,Yes,Yes,Home,No,0
LID-20932,32,285000,75000,531,103,5,16.7,12,0.46,Bachelor's,Salaried,Married,No,Yes,Education,Yes,0
LID-20933,49,312000,65000,630,143,5,13.6,24,0.31,High School,Salaried,Married,No,Yes,Other,Yes,0
LID-20934,38,524000,205000,511,67,6,16.1,24,0.27,High School,Salaried,Single,No,No,Business,Yes,0
LID-20935,32,301000,35000,629,110,2,14.3,48,0.32,Bachelor's,Salaried,Single,No,No,Auto,No,0
LID-20936,55,541000,195000,771,115,7,11.8,12,0.59,High School,Salaried,Married,No,No,Home,No,0
LID-20937,32,422000,155000,617,95,6,13.6,12,0.19,Master's,Salaried,Married,No,Yes,Auto,No,0
LID-20938,25,382000,135000,677,60,4,11.4,48,0.27,Bachelor's,Salaried,Single,No,Yes,Business,Yes,0
LID-20939,24,169000,30000,652,44,8,13.7,12,0.49,High School,Contract,Married,Yes,Yes,Education,No,0
LID-20940,43,255000,80000,702,59,6,11.5,24,0.18,Bachelor's,Salaried,Single,No,Yes,Other,No,0
LID-20941,45,558000,195000,664,110,5,13.0,12,0.3,Master's,Salaried,Single,Yes,Yes,Education,No,0
LID-20942,35,275000,95000,683,62,5,10.4,24,0.21,Master's,Self-employed,Single,No,No,Auto,Yes,0
LID-20943,35,777000,180000,695,137,3,9.8,24,0.17,High School,Salaried,Married,No,Yes,Business,No,0
LID-20944,35,1455000,755000,656,90,6,12.2,24,0.46,Bachelor's,Salaried,Divorced,Yes,No,Business,No,0
LID-20945,45,574000,210000,615,122,6,13.0,36,0.27,Bachelor's,Salaried,Married,No,Yes,Home,Yes,0
LID-20946,27,910000,185000,577,0,5,16.7,36,0.38,Bachelor's,Unemployed,Single,No,No,Home,Yes,0
LID-20947,57,595000,265000,541,0,5,14.5,24,0.22,Bachelor's,Unemployed,Single,No,No,Auto,No,1
LID-20948,33,298000,60000,684,111,4,14.3,24,0.46,High School,Self-employed,Single,No,Yes,Business,No,0
LID-20949,67,447000,140000,680,73,7,11.3,36,0.29,Bachelor's,Self-employed,Married,No,No,Home,No,0
LID-20950,31,1211000,520000,681,75,4,12.8,48,0.38,Bachelor's,Salaried,Married,No,No,Education,No,0
LID-20951,49,300000,50000,552,134,1,17.5,24,0.52,High School,Contract,Divorced,No,No,Auto,Yes,0
LID-20952,33,226000,45000,566,101,4,14.5,12,0.31,High School,Salaried,Married,No,Yes,Business,Yes,0
LID-20953,28,215000,40000,641,107,3,12.2,12,0.18,High School,Salaried,Single,No,Yes,Education,No,0
LID-20954,54,355000,55000,702,68,5,11.7,12,0.23,Bachelor's,Salaried,Divorced,No,No,Home,No,0
LID-20955,53,231000,45000,602,84,3,12.3,48,0.28,High School,Salaried,Single,No,No,Business,No,0
LID-20956,37,1005000,495000,633,44,4,13.8,24,0.28,Bachelor's,Salaried,Married,No,Yes,Home,No,0
LID-20957,46,451000,120000,701,83,6,9.6,24,0.24,Bachelor's,Salaried,Married,No,Yes,Business,No,0
LID-20958,41,683000,240000,795,168,7,9.8,36,0.19,Master's,Self-employed,Divorced,No,No,Education,Yes,0
LID-20959,52,340000,65000,574,90,2,16.6,60,0.49,Bachelor's,Salaried,Single,Yes,No,Business,No,0
LID-20960,35,214000,105000,727,119,3,11.0,12,0.28,PhD,Contract,Married,No,Yes,Business,No,0
LID-20961,40,195000,80000,700,125,3,12.0,48,0.38,High School,Salaried,Single,No,No,Other,No,0
LID-20962,39,243000,115000,781,36,5,10.7,60,0.47,Bachelor's,Self-employed,Married,No,No,Home,Yes,0
LID-20963,36,485000,125000,524,11,5,16.4,48,0.31,High School,Salaried,Single,No,No,Business,Yes,0
LID-20964,55,533000,160000,691,66,4,12.6,48,0.25,Bachelor's,Contract,Single,No,No,Auto,No,1
LID-20965,31,558000,265000,681,110,8,12.0,48,0.33,Bachelor's,Salaried,Married,No,No,Education,No,0
LID-20966,30,177000,90000,577,68,3,18.3,24,0.52,Bachelor's,Salaried,Single,No,Yes,Business,Yes,0
LID-20967,42,400000,85000,690,81,3,9.8,24,0.13,Bachelor's,Self-employed,Divorced,No,No,Education,No,0
LID-20968,44,228000,40000,449,48,6,19.4,12,0.42,High School,Self-employed,Single,Yes,Yes,Auto,Yes,1
LID-20969,32,499000,140000,732,87,4,12.2,36,0.42,Bachelor's,Salaried,Married,No,No,Other,No,0
LID-20970,37,521000,110000,605,125,2,17.2,12,0.37,Master's,Salaried,Single,No,No,Auto,Yes,0
LID-20971,58,210000,60000,732,44,3,11.0,24,0.32,High School,Salaried,Single,No,Yes,Home,No,0
LID-20972,33,682000,220000,811,119,3,9.6,36,0.37,Master's,Salaried,Married,No,No,Business,No,0
LID-20973,45,1449000,650000,714,109,2,11.3,12,0.36,High School,Contract,Divorced,Yes,No,Business,Yes,0
LID-20974,47,634000,275000,729,134,2,9.8,36,0.3,Bachelor's,Salaried,Single,No,Yes,Auto,No,0
LID-20975,38,366000,100000,578,150,5,16.5,36,0.34,Master's,Self-employed,Single,No,No,Auto,Yes,0
LID-20976,58,336000,75000,679,78,2,10.6,12,0.39,High School,Self-employed,Single,No,Yes,Business,No,0
LID-20977,47,357000,115000,627,105,1,13.4,36,0.29,Bachelor's,Salaried,Married,No,Yes,Business,No,0
LID-20978,39,263000,60000,642,153,2,11.8,24,0.25,Bachelor's,Salaried,Married,No,Yes,Business,No,0
LID-20979,42,460000,70000,813,153,4,8.7,24,0.32,Bachelor's,Salaried,Married,No,No,Education,No,0
LID-20980,46,214000,50000,685,131,3,9.9,48,0.29,Bachelor's,Self-employed,Married,No,Yes,Home,Yes,0
LID-20981,42,142000,75000,703,79,5,12.1,48,0.32,Bachelor's,Salaried,Married,No,No,Business,No,0
LID-20982,54,452000,180000,661,89,7,9.9,12,0.13,PhD,Salaried,Married,No,Yes,Business,No,0
LID-20983,36,405000,185000,764,55,2,10.4,12,0.31,High School,Salaried,Single,No,No,Home,No,0
LID-20984,35,292000,75000,697,101,2,12.0,36,0.38,Bachelor's,Salaried,Married,No,No,Business,No,0
LID-20985,32,198000,30000,524,127,7,16.5,24,0.4,Bachelor's,Salaried,Single,No,Yes,Home,Yes,0
LID-20986,25,469000,140000,574,10,3,15.8,24,0.27,Master's,Salaried,Married,No,No,Business,No,0
LID-20987,26,232000,90000,760,26,2,12.5,36,0.45,High School,Salaried,Single,Yes,Yes,Business,No,0
LID-20988,53,371000,155000,674,69,2,11.9,12,0.37,PhD,Self-employed,Married,No,Yes,Education,No,0
LID-20989,45,1057000,245000,623,94,3,13.9,24,0.34,Bachelor's,Salaried,Single,No,Yes,Auto,No,0
LID-20990,45,573000,195000,767,174,5,10.9,12,0.21,Bachelor's,Self-employed,Married,No,No,Business,Yes,0
LID-20991,43,189000,70000,641,165,6,12.1,12,0.29,Bachelor's,Salaried,Single,No,No,Education,Yes,0
LID-20992,52,199000,55000,613,64,4,13.1,60,0.36,Master's,Contract,Divorced,No,No,Business,No,0
LID-20993,39,435000,130000,688,100,5,11.8,12,0.36,Bachelor's,Salaried,Married,No,Yes,Other,No,0
LID-20994,53,188000,70000,652,153,5,13.3,60,0.3,Bachelor's,Salaried,Single,No,No,Education,No,0
LID-20995,36,133000,65000,679,61,1,10.4,12,0.19,Bachelor's,Contract,Single,No,No,Education,No,0
LID-20996,57,536000,160000,565,164,5,14.9,12,0.32,Bachelor's,Self-employed,Divorced,No,No,Home,No,0
LID-20997,46,478000,125000,722,90,3,10.7,36,0.38,High School,Salaried,Single,No,No,Business,Yes,0
LID-20998,34,513000,150000,624,89,5,13.4,24,0.33,Master's,Salaried,Married,No,No,Other,Yes,0
LID-20999,41,463000,80000,731,147,5,12.4,24,0.48,Bachelor's,Self-employed,Single,No,No,Home,No,0
LID-21000,41,386000,130000,701,110,5,10.7,60,0.2,Master's,Salaried,Single,No,No,Business,No,0
LID-21001,30,278000,115000,798,14,3,8.9,36,0.2,Bachelor's,Contract,Married,No,Yes,Auto,No,0
LID-21002,42,532000,215000,528,72,2,16.8,24,0.35,Bachelor's,Contract,Single,No,No,Auto,Yes,0
LID-21003,35,929000,125000,610,45,5,14.2,24,0.29,Bachelor's,Salaried,Married,No,No,Home,Yes,0
LID-21004,26,304000,150000,620,39,1,14.1,12,0.41,Bachelor's,Self-employed,Married,No,Yes,Auto,Yes,0
LID-21005,59,228000,95000,639,141,5,14.8,24,0.46,Bachelor's,Salaried,Single,Yes,Yes,Business,Yes,1
LID-21006,44,214000,55000,712,50,2,10.9,36,0.33,Master's,Self-employed,Single,No,No,Home,No,0
LID-21007,54,249000,145000,597,118,2,14.8,24,0.23,High School,Salaried,Married,No,Yes,Business,No,0
LID-21008,45,447000,150000,720,159,7,11.8,24,0.42,Master's,Salaried,Single,No,Yes,Other,No,0
LID-21009,36,123000,45000,677,128,5,10.1,24,0.22,Bachelor's,Self-employed,Married,No,Yes,Business,No,0
LID-21010,40,510000,100000,663,69,6,15.1,24,0.52,Master's,Salaried,Married,No,Yes,Business,No,0
LID-21011,45,570000,95000,615,135,7,16.0,36,0.45,High School,Contract,Single,No,No,Education,No,0
LID-21012,60,149000,50000,636,98,2,14.3,24,0.33,High School,Salaried,Single,No,No,Home,No,0
LID-21013,33,234000,60000,623,119,6,15.2,24,0.37,Bachelor's,Salaried,Single,No,No,Home,No,0
LID-21014,54,418000,80000,690,56,2,12.3,12,0.54,Bachelor's,Salaried,Divorced,No,No,Business,No,1
LID-21015,57,370000,55000,446,102,4,18.0,48,0.39,PhD,Contract,Single,No,No,Business,No,1
LID-21016,45,533000,175000,669,154,3,14.1,36,0.39,High School,Salaried,Divorced,Yes,No,Education,Yes,0
LID-21017,57,370000,95000,693,141,4,10.5,24,0.4,High School,Self-employed,Single,No,Yes,Education,Yes,0
LID-21018,37,803000,155000,594,69,6,16.6,36,0.59,High School,Salaried,Single,No,No,Home,No,0
LID-21019,59,335000,140000,672,148,3,13.2,60,0.28,High School,Salaried,Divorced,No,No,Home,No,0
LID-21020,46,233000,100000,672,99,4,13.5,24,0.43,Bachelor's,Contract,Married,No,No,Other,No,0
LID-21021,26,223000,30000,700,74,5,14.1,36,0.56,Bachelor's,Salaried,Single,No,No,Auto,No,0
LID-21022,55,600000,295000,695,120,1,13.5,24,0.32,Bachelor's,Salaried,Married,Yes,Yes,Home,No,0
LID-21023,39,407000,230000,658,64,4,14.5,24,0.56,High School,Contract,Single,No,No,Business,No,0
LID-21024,39,567000,110000,616,76,3,11.3,36,0.35,High School,Salaried,Single,Yes,Yes,Education,No,0
LID-21025,42,561000,270000,561,28,5,16.2,24,0.35,High School,Self-employed,Married,No,No,Home,Yes,0
LID-21026,30,132000,25000,588,69,4,14.4,24,0.36,Bachelor's,Self-employed,Married,Yes,Yes,Home,Yes,0
LID-21027,39,214000,70000,762,94,3,9.7,48,0.31,Bachelor's,Salaried,Single,No,No,Business,No,0
LID-21028,51,228000,45000,580,8,7,15.0,36,0.29,Bachelor's,Self-employed,Married,No,No,Education,Yes,0
LID-21029,24,256000,40000,590,24,2,16.5,24,0.35,PhD,Self-employed,Single,No,Yes,Other,No,0
LID-21030,34,318000,85000,731,55,8,10.7,24,0.3,Master's,Self-employed,Single,No,No,Auto,No,0
LID-21031,22,694000,225000,580,30,3,13.0,36,0.24,Bachelor's,Salaried,Single,No,No,Auto,No,1
LID-21032,37,774000,240000,708,135,3,12.1,36,0.4,Bachelor's,Contract,Single,No,No,Business,No,0
LID-21033,47,341000,145000,821,134,3,9.4,24,0.32,Master's,Self-employed,Married,No,Yes,Home,No,0
LID-21034,50,349000,120000,578,130,4,15.4,12,0.18,Bachelor's,Salaried,Single,No,No,Education,No,0
LID-21035,58,272000,105000,733,139,2,10.5,24,0.41,Bachelor's,Salaried,Married,No,Yes,Business,No,0
LID-21036,43,420000,170000,731,126,5,9.8,36,0.27,Bachelor's,Salaried,Married,Yes,No,Other,No,0
LID-21037,33,447000,185000,614,164,3,13.1,24,0.28,PhD,Self-employed,Single,No,No,Home,No,0
LID-21038,57,624000,180000,678,0,7,13.3,48,0.35,Master's,Unemployed,Married,No,Yes,Education,No,0
LID-21039,49,621000,295000,613,77,3,16.1,36,0.2,Bachelor's,Salaried,Married,No,No,Education,No,0
LID-21040,42,120000,40000,705,54,3,9.7,36,0.31,Master's,Contract,Married,No,Yes,Education,No,0
LID-21041,46,368000,85000,636,52,6,13.3,48,0.33,PhD,Salaried,Married,No,No,Education,No,0
LID-21042,57,857000,215000,608,122,4,14.3,24,0.51,High School,Salaried,Single,Yes,No,Home,No,0
LID-21043,46,315000,170000,756,139,4,9.1,36,0.14,Master's,Salaried,Married,No,Yes,Home,Yes,0
LID-21044,36,749000,190000,561,84,3,14.6,24,0.26,Master's,Salaried,Married,Yes,Yes,Education,Yes,1
LID-21045,46,338000,75000,627,133,1,15.2,60,0.49,High School,Salaried,Divorced,No,No,Home,No,0
LID-21046,26,441000,190000,598,64,3,14.8,36,0.32,Bachelor's,Self-employed,Married,No,No,Auto,Yes,0
LID-21047,37,214000,100000,542,65,5,15.5,12,0.29,Bachelor's,Salaried,Married,No,No,Business,No,0
LID-21048,37,219000,30000,726,113,2,9.0,12,0.3,Bachelor's,Salaried,Divorced,No,Yes,Auto,No,0
LID-21049,31,597000,215000,585,130,3,12.8,24,0.22,Master's,Self-employed,Single,Yes,Yes,Business,No,0
LID-21050,24,650000,180000,623,38,4,13.1,36,0.29,Bachelor's,Self-employed,Married,No,Yes,Education,No,1
LID-21051,30,406000,180000,640,24,3,12.3,12,0.29,Bachelor's,Contract,Single,No,Yes,Auto,No,0
LID-21052,44,204000,30000,624,96,4,14.9,12,0.28,Master's,Salaried,Married,No,Yes,Business,No,0
LID-21053,50,410000,55000,711,111,4,11.3,36,0.3,PhD,Contract,Married,Yes,Yes,Other,No,0
LID-21054,63,799000,245000,721,54,8,9.7,60,0.13,High School,Salaried,Single,No,No,Education,No,0
LID-21055,36,1044000,185000,543,134,7,17.1,12,0.27,Master's,Salaried,Married,Yes,No,Other,No,0
LID-21056,43,336000,80000,609,13,1,14.0,12,0.25,High School,Contract,Married,No,Yes,Education,Yes,0
LID-21057,58,161000,60000,661,116,7,13.8,48,0.37,Bachelor's,Salaried,Single,No,Yes,Home,No,0
LID-21058,31,636000,350000,677,55,3,13.3,24,0.41,Bachelor's,Self-employed,Married,No,No,Other,No,0
LID-21059,47,344000,200000,550,53,3,13.9,48,0.16,Bachelor's,Self-employed,Married,No,Yes,Auto,Yes,0
LID-21060,48,672000,160000,576,105,3,16.4,36,0.53,Bachelor's,Salaried,Single,Yes,Yes,Business,Yes,0
LID-21061,28,467000,200000,689,86,6,13.1,36,0.37,High School,Self-employed,Single,No,No,Business,No,0
LID-21062,53,246000,100000,585,125,3,15.2,12,0.41,High School,Salaried,Divorced,No,No,Business,Yes,0
LID-21063,50,413000,130000,706,92,3,12.4,36,0.43,Master's,Salaried,Single,No,No,Home,No,0
LID-21064,25,822000,125000,694,49,4,10.7,24,0.23,High School,Self-employed,Single,No,No,Other,No,0
LID-21065,28,369000,150000,584,64,6,14.5,48,0.34,High School,Contract,Married,No,No,Business,Yes,1
LID-21066,26,227000,50000,659,79,1,13.3,36,0.38,Master's,Salaried,Married,No,Yes,Home,No,0
LID-21067,35,167000,30000,439,0,4,22.3,36,0.6,Bachelor's,Unemployed,Divorced,No,No,Other,No,1
LID-21068,40,262000,50000,631,116,3,14.1,24,0.25,Bachelor's,Salaried,Married,No,No,Education,No,0
LID-21069,41,319000,115000,817,152,3,8.9,24,0.37,High School,Salaried,Single,No,No,Home,No,0
LID-21070,34,628000,185000,700,69,5,13.2,24,0.54,Master's,Self-employed,Married,No,Yes,Home,No,0
LID-21071,56,216000,25000,753,86,7,11.5,60,0.53,PhD,Salaried,Single,No,No,Business,No,0
LID-21072,36,941000,580000,607,98,1,10.6,12,0.24,High School,Contract,Married,No,No,Home,Yes,0
LID-21073,26,192000,65000,575,48,1,14.6,36,0.38,Bachelor's,Self-employed,Married,No,Yes,Business,No,0
LID-21074,35,1443000,370000,723,58,5,10.6,24,0.25,High School,Contract,Married,No,Yes,Education,Yes,0
LID-21075,41,1034000,375000,631,45,8,9.9,24,0.18,Master's,Salaried,Married,No,Yes,Home,No,0
LID-21076,37,433000,150000,589,138,4,14.7,12,0.25,Bachelor's,Contract,Single,No,Yes,Home,No,0
LID-21077,34,162000,70000,679,5,3,13.1,48,0.35,Bachelor's,Self-employed,Married,No,Yes,Education,No,0
LID-21078,30,388000,110000,699,112,6,13.3,36,0.51,Bachelor's,Salaried,Single,No,No,Home,No,0
LID-21079,51,324000,75000,503,104,3,16.5,12,0.5,Bachelor's,Contract,Single,No,No,Other,No,0
LID-21080,65,199000,45000,717,176,6,9.1,24,0.29,Master's,Salaried,Single,Yes,Yes,Business,No,0
LID-21081,35,470000,220000,658,110,7,12.4,12,0.34,Bachelor's,Salaried,Married,No,Yes,Auto,No,0
LID-21082,37,254000,50000,661,68,4,12.3,12,0.25,Master's,Salaried,Married,No,No,Auto,No,0
LID-21083,43,270000,35000,630,132,5,11.8,24,0.29,Bachelor's,Contract,Married,No,No,Home,No,0
LID-21084,47,358000,210000,560,44,6,15.7,48,0.25,High School,Salaried,Single,No,No,Education,Yes,0
LID-21085,37,292000,35000,601,72,8,12.6,60,0.21,Bachelor's,Salaried,Single,No,No,Auto,No,0
LID-21086,55,1255000,355000,650,115,6,14.3,24,0.26,Bachelor's,Salaried,Single,No,Yes,Business,Yes,0
LID-21087,41,298000,100000,721,72,3,12.8,24,0.49,Bachelor's,Salaried,Single,Yes,No,Business,No,0
LID-21088,38,510000,215000,704,115,5,12.9,24,0.45,Master's,Salaried,Married,No,Yes,Auto,Yes,0
LID-21089,44,434000,110000,580,30,10,16.5,36,0.31,Bachelor's,Self-employed,Married,No,No,Education,No,0
LID-21090,59,486000,275000,650,134,3,12.7,36,0.35,Master's,Salaried,Married,No,No,Education,No,0
LID-21091,50,507000,170000,613,80,3,14.4,36,0.31,Bachelor's,Self-employed,Married,Yes,Yes,Other,No,0
LID-21092,26,650000,335000,680,71,4,13.8,24,0.3,High School,Salaried,Married,No,Yes,Home,No,0
LID-21093,35,463000,160000,616,146,8,14.4,12,0.47,High School,Salaried,Single,No,Yes,Education,No,1
LID-21094,39,453000,190000,678,66,1,14.9,24,0.45,Master's,Self-employed,Divorced,No,No,Home,Yes,0
LID-21095,35,413000,95000,747,90,4,9.0,48,0.4,High School,Salaried,Single,No,Yes,Home,No,0
LID-21096,46,371000,70000,661,115,2,12.9,36,0.34,High School,Salaried,Single,No,Yes,Auto,Yes,0
LID-21097,51,242000,40000,456,71,2,19.7,12,0.59,High School,Contract,Single,No,No,Other,No,0
LID-21098,47,387000,160000,680,134,10,14.1,24,0.31,Bachelor's,Salaried,Single,No,Yes,Business,No,0
LID-21099,63,457000,60000,613,80,2,13.6,24,0.19,Bachelor's,Salaried,Single,No,No,Home,No,0
LID-21100,34,499000,75000,570,135,3,15.1,24,0.26,High School,Salaried,Single,No,Yes,Auto,Yes,0
LID-21101,54,442000,185000,638,100,2,12.8,12,0.25,Bachelor's,Salaried,Single,No,No,Business,Yes,0
LID-21102,48,352000,165000,718,61,6,12.8,60,0.51,Bachelor's,Salaried,Married,No,Yes,Business,No,0
LID-21103,36,388000,140000,761,76,2,10.0,12,0.27,Bachelor's,Self-employed,Married,Yes,Yes,Business,No,0
LID-21104,47,295000,35000,621,125,3,13.0,36,0.21,Master's,Salaried,Single,No,No,Other,No,0
LID-21105,29,476000,150000,654,36,3,13.0,48,0.31,Bachelor's,Salaried,Married,No,Yes,Auto,Yes,0
LID-21106,49,354000,210000,594,143,8,14.4,36,0.23,Bachelor's,Contract,Single,No,Yes,Education,Yes,0
LID-21107,41,442000,70000,576,161,5,16.9,24,0.41,High School,Salaried,Married,No,Yes,Home,No,0
LID-21108,34,694000,375000,624,141,5,14.7,48,0.37,Master's,Salaried,Married,No,Yes,Other,Yes,1
LID-21109,44,271000,110000,678,84,2,13.1,36,0.46,Bachelor's,Salaried,Single,Yes,No,Business,Yes,1
LID-21110,44,556000,125000,646,84,6,14.4,24,0.45,Bachelor's,Salaried,Divorced,No,No,Auto,Yes,0
LID-21111,32,408000,115000,705,29,6,11.9,36,0.34,Master's,Salaried,Single,No,No,Auto,Yes,1
LID-21112,25,1217000,530000,696,59,2,12.4,24,0.48,PhD,Salaried,Married,Yes,No,Education,No,1
LID-21113,38,355000,95000,627,63,3,12.9,12,0.24,Master's,Contract,Married,No,Yes,Education,Yes,0
LID-21114,42,587000,160000,543,79,5,16.7,24,0.33,PhD,Salaried,Married,No,Yes,Home,Yes,0
LID-21115,54,404000,165000,664,112,1,13.1,36,0.25,Master's,Self-employed,Single,No,No,Business,Yes,0
LID-21116,57,187000,70000,689,104,10,12.3,12,0.28,Bachelor's,Salaried,Married,No,Yes,Home,No,0
LID-21117,40,301000,180000,599,69,3,15.1,24,0.43,Bachelor's,Salaried,Married,No,Yes,Education,No,0
LID-21118,48,650000,225000,667,51,4,12.4,12,0.32,Master's,Salaried,Single,No,No,Business,No,0
LID-21119,38,316000,80000,654,142,5,13.1,12,0.3,Master's,Salaried,Married,No,Yes,Business,No,0
LID-21120,48,120000,25000,773,64,3,9.8,36,0.23,High School,Salaried,Married,No,No,Auto,No,0
LID-21121,32,393000,150000,610,0,5,15.7,12,0.53,Bachelor's,Unemployed,Divorced,No,Yes,Business,No,1
LID-21122,36,220000,85000,550,76,6,13.0,24,0.27,High School,Contract,Divorced,No,No,Business,No,0
LID-21123,44,430000,180000,698,107,7,14.8,12,0.34,Master's,Salaried,Married,No,Yes,Business,No,0
LID-21124,24,940000,430000,623,11,5,13.5,24,0.24,Bachelor's,Salaried,Married,No,Yes,Home,No,0
LID-21125,47,611000,185000,734,79,6,11.1,24,0.34,High School,Salaried,Single,No,Yes,Other,No,0
LID-21126,52,932000,230000,659,88,8,15.2,12,0.33,Bachelor's,Self-employed,Single,No,No,Education,No,0
LID-21127,37,294000,90000,421,50,1,19.5,24,0.41,PhD,Salaried,Married,No,Yes,Auto,Yes,1
LID-21128,38,370000,45000,613,89,4,15.8,24,0.39,Bachelor's,Salaried,Married,Yes,Yes,Other,No,0
LID-21129,52,225000,65000,652,123,5,15.9,24,0.52,Bachelor's,Salaried,Married,No,Yes,Home,Yes,0
LID-21130,49,275000,75000,622,121,5,13.2,36,0.3,Bachelor's,Salaried,Married,No,Yes,Other,Yes,0
LID-21131,34,240000,45000,612,116,5,15.0,48,0.5,High School,Salaried,Married,No,Yes,Business,No,0
LID-21132,35,195000,45000,545,110,9,14.3,60,0.24,High School,Contract,Single,No,No,Auto,Yes,0
LID-21133,45,848000,350000,716,89,6,12.3,36,0.53,Bachelor's,Salaried,Married,No,Yes,Business,No,0
LID-21134,41,127000,30000,600,68,3,13.6,12,0.26,Bachelor's,Salaried,Married,No,Yes,Education,No,0
LID-21135,31,850000,185000,541,0,5,14.3,24,0.25,Bachelor's,Unemployed,Married,Yes,Yes,Home,Yes,0
LID-21136,35,794000,200000,544,36,5,15.8,12,0.61,Bachelor's,Salaried,Single,Yes,No,Education,No,1
LID-21137,55,527000,300000,547,95,6,15.1,48,0.26,High School,Self-employed,Married,No,No,Business,No,0
LID-21138,46,217000,50000,748,147,5,9.0,36,0.18,Master's,Salaried,Divorced,No,Yes,Other,No,0
LID-21139,63,168000,60000,793,144,6,11.6,36,0.43,Bachelor's,Salaried,Single,No,No,Business,Yes,0
LID-21140,48,296000,150000,850,117,4,8.5,36,0.14,High School,Salaried,Married,No,No,Home,Yes,0
LID-21141,58,565000,230000,653,114,4,14.4,12,0.54,High School,Salaried,Single,No,No,Education,Yes,0
LID-21142,32,401000,65000,590,68,5,14.6,24,0.31,High School,Salaried,Married,No,No,Business,No,0
LID-21143,49,225000,80000,539,134,3,15.4,24,0.2,High School,Salaried,Married,No,Yes,Education,Yes,0
LID-21144,24,753000,100000,782,51,4,11.0,48,0.39,Bachelor's,Salaried,Divorced,Yes,Yes,Business,No,0
LID-21145,45,1011000,220000,677,97,6,11.3,12,0.35,Bachelor's,Self-employed,Married,No,No,Home,No,0
LID-21146,39,353000,100000,758,127,9,9.2,48,0.38,High School,Salaried,Single,No,No,Business,Yes,0
LID-21147,36,425000,70000,768,81,5,10.8,12,0.36,Bachelor's,Self-employed,Single,No,No,Other,Yes,0
